objectid,routecode,status_text,globalid
30313,SHE/210B,Footpath,{115CD138-8A5C-4211-AFDF-5633B0730697}
30314,SHE/210C,Footpath,{8FAF15C6-E8C5-4FE2-BF39-664E5B1809C4}
30315,SHE/211,Footpath,{0626C708-115A-443F-9111-8035F99B9C01}
30316,ECC/2059,Footpath,{D97252CE-F280-43EF-BF08-561E440D20F4}
30317,ECC/2060,Footpath,{75E5DDCC-5ECB-4585-ACA4-D340713352A6}
30318,ECC/2061,Footpath,{4F12A8DA-1552-4C14-B544-31B84CBEA8EB}
30319,ECC/2062,Footpath,{1FC958B4-4308-44CE-AC49-A1FB5AE006A3}
30320,ECC/2063,Footpath,{34DCC477-967D-4351-9E02-A52904D4B190}
30321,ECC/2064,Footpath,{2C17EE3B-799A-479E-87F4-72EADB16C80E}
30322,ECC/2065,Footpath,{6C573BA4-454D-491B-8A85-FCA8713C96F5}
30323,ECC/2066,Footpath,{26CA0942-5931-4C14-B822-8D2E47CF6D70}
30324,ECC/2067,Footpath,{CAAC4314-6FA3-4A8D-8A6B-F320E38A0F91}
30325,ECC/2068,Footpath,{32FD9493-AEE3-4E70-8604-BBD614C4A8E3}
30326,ECC/2069,Footpath,{DE2D4513-3418-455B-91FC-FF74C41FF85A}
30327,ECC/2070,Footpath,{1A96F556-2E5B-4298-9514-B75223912C44}
30328,ECC/2071,Footpath,{DA51C3AC-B43C-460B-B427-9423DE7A6D39}
30329,ECC/2072,Footpath,{A9BD81FA-FD43-411D-8199-DB5AB45C5110}
30330,ECC/2073,Footpath,{01C11277-9E6C-4BE9-A89C-CEB6AA50926C}
30331,ECC/2074,Footpath,{CEA3150C-E6A5-4542-9486-7C069D74BD61}
30332,ECC/2075,Footpath,{1EF36996-9CC5-4D42-9FA5-24820ECFC03E}
30333,ECC/2076,Footpath,{0D06417F-9A8F-4B87-B250-7C5A406A9588}
30334,ECC/2077,Footpath,{92C4C56A-17A9-4956-9A11-7F3927A85CA5}
30335,ECC/2078,Footpath,{BD0785E7-979F-492F-B128-99FAB71BADCE}
30336,ECC/2079,Footpath,{69A02874-D964-409C-A8D5-53CC8347FD41}
30338,SHE/212,Footpath,{9BC92A28-2FDA-464C-9719-E064CA3A47CF}
30339,SHE/213,Footpath,{F8B39DEA-1963-44B3-8CD7-1F2162C76338}
30340,SHE/215,Footpath,{1A522309-246B-46C9-8F99-EB3314D6CAF9}
30341,SHE/216,Footpath,{93A7A77B-4B8C-4BA3-9456-EF1569259778}
30342,SHE/217,Footpath,{0E399349-65AC-42F7-84F7-3E09EA520BB0}
30343,SHE/219,Footpath,{C16174C4-6529-46D7-A189-52545F23EED7}
30344,SHE/22,Footpath,{1FA35B9B-6B15-4A1D-AD43-69748754908E}
30345,SHE/220,Footpath,{8F4F69F6-F3EE-4F60-94E1-35815D683D99}
30346,SHE/221,Footpath,{88FC4515-A87B-477D-8206-5976E43B6343}
30347,SHE/222,Byways open to all traffic,{60BC8730-8F99-4CEA-AB72-4829FE5ED7CC}
30348,SHE/223,Footpath,{A4063E8D-A630-4870-A27D-5D0BE07BDC9B}
30349,SHE/224,Footpath,{D3B32505-2FA6-4507-9105-5010113DDA11}
30350,SHE/225,Footpath,{C8A62D6E-2C70-43EA-A5AF-625217830124}
30351,SHE/226,Footpath,{34DB76B4-D6A5-4425-8E59-E34A39DD2E3E}
30352,SHE/227,Footpath,{EB05D47B-14B5-4217-97EB-E2BCF892D7EC}
30353,SHE/228,Footpath,{F7F2739D-26A2-4FD7-B509-31A622B5D867}
30354,SHE/229,Footpath,{9A6F52FB-305C-4060-A738-0ED3A70653F4}
30355,SHE/230,Footpath,{C6408A4C-3D26-45D8-AD96-24E99B9B14C3}
30356,SHE/231,Footpath,{B584AEE7-D81F-4F8A-BC21-A009FFA62CAB}
30357,SHE/233,Footpath,{9597ADD3-8553-4349-B527-935A3DB99DF4}
30358,SHE/234,Footpath,{852E0677-88F4-4746-BF79-F21E7369561E}
30359,SHE/235,Footpath,{4B6436C2-D69E-4EB8-8F61-D321073CDE31}
30360,SHE/236,Footpath,{8EDCBDAB-27C0-45C1-877C-C19D0C2C6C3B}
30361,SHE/237,Bridleway,{6E3C1256-7298-4D6C-99F8-4BF6773D46CE}
30362,SHE/238,Bridleway,{C0915A44-6057-4CC4-BBE0-22DB3BE9A3C5}
30363,SHE/239,Bridleway,{667ED95A-6553-485F-8F61-71A4AB6176A8}
30364,SHE/24,Byways open to all traffic,{652F61A8-A369-40C3-A64A-3515E0E5C958}
30365,SHE/240,Bridleway,{C7752535-BEE8-4B93-8428-CCD0ECB4ACF3}
30366,SHE/241,Bridleway,{6694D23F-3DBB-4078-9FB1-06150D57C017}
30367,SHE/242,Bridleway,{298BC8AF-2A8E-4512-BD7D-5BA6483EF4E3}
30368,SHE/243,Bridleway,{58FEBDB9-0A3D-457E-8127-26F004050277}
30369,SHE/245,Bridleway,{0DFB57DF-61C5-423A-805D-FAC59BC8A0BC}
30370,SHE/246,Bridleway,{DD395BCF-4B76-4069-B387-7A50F760AAB6}
30371,SHE/249,Footpath,{539888D6-FB2D-4CC9-8EEC-3D08A46D83C2}
30372,SHE/25,Byways open to all traffic,{C70C4FE8-15D0-4DE1-AD9A-B9CF07938962}
30373,SHE/250,Footpath,{B412E56A-255F-4B29-8872-3490874B6E88}
30374,SHE/251,Footpath,{9380743D-DA35-4540-A513-28E6F111AC8B}
30375,SHE/254,Footpath,{D64958C3-9D70-4E77-8487-B7BB54037C20}
30376,SHE/255,Footpath,{A766BCDE-9D87-4B2E-A8FD-04EB12140217}
30377,SHE/256,Footpath,{5E2E010E-A785-4BDA-8DE1-974B0E6897AD}
30378,SHE/257,Byways open to all traffic,{E7A3AD3D-2B77-4EBE-A01B-23A10B9B6AB1}
30379,SHE/258,Footpath,{99A0F0E6-4E03-4D8C-9156-4C76AAE4C9D7}
30380,SHE/259,Footpath,{11CDE994-072E-4692-8D98-4DD4B665E3E4}
30381,SHE/26,Byways open to all traffic,{33E02DED-84D3-4F29-8076-953E8C1FD3A2}
30382,SHE/260,Footpath,{618B55CB-6A4E-4974-A4BD-C392D7572EC3}
30383,SHE/261,Footpath,{71078B13-A64B-46BF-8A63-8D980157821B}
30384,SHE/262,Footpath,{11414B49-E0D7-4CFB-98FE-8366F9E972CB}
30385,SHE/263,Footpath,{88FEE414-D21D-4129-A03D-B8E937F55273}
30386,SHE/264,Footpath,{19856C35-0256-46B2-A0F2-BD301F097C51}
30387,SHE/265,Footpath,{6D961F9F-A6F2-4413-8BC9-825230DACCF8}
30388,SHE/266,Footpath,{BEDD7CAF-CAF8-4B31-96B8-FC089EEBE61C}
30389,SHE/268,Footpath,{C20B81BA-D317-4E5A-80B3-B34D38E7376A}
30390,ECC/2080,Footpath,{7542D971-13F4-44C8-8E45-86AFC668DE9E}
30391,ECC/2081,Footpath,{4EA2EBC7-11B7-4B1B-9D05-58174C38FA32}
30392,ECC/2082,Footpath,{87F20C65-9DC7-4925-9E19-6E21B93FE050}
30393,ECC/2083,Footpath,{74D757C9-EC47-4C08-8E39-A6750EA15BFF}
30394,ECC/2084,Footpath,{120ADDAD-45D2-4275-86DB-E29D04DEF8A6}
30395,ECC/2085,Footpath,{4F7C364F-FA72-4E83-A784-4940A5DAEA45}
30396,ECC/2087,Footpath,{C35F979F-CCD0-4B8F-9166-29D979241630}
30397,ECC/2088,Footpath,{BF771D99-DA2F-48F2-A2BF-B04529EF4A0C}
30398,ECC/2089,Footpath,{F434C527-C39D-4A9D-9CB1-CDB7C28FCF54}
30399,ECC/2090,Footpath,{227E4F65-A468-46D9-9278-CAFA015FA8BB}
30400,ECC/2091,Footpath,{83241925-0FDC-49C1-9034-940F3573422B}
30401,ECC/2092,Footpath,{F75F90F6-28B9-4732-BFB8-B97FC478862F}
30402,ECC/2093,Footpath,{01E1DC36-87FA-4943-BB1D-8C0A589C6004}
30403,SHE/269,Footpath,{3353D7C4-8ED2-488B-B1E3-F7711B6D47B8}
30404,SHE/27,Byways open to all traffic,{A83F7C75-4003-4CBB-B008-EB91BAF756FA}
30405,SHE/272,Footpath,{81D35463-DDE4-4D5F-A64C-7A110CA7FE81}
30406,SHE/274,Footpath,{A5F4A2A3-DACE-45BE-B78A-0D486FA86A41}
30407,SHE/275,Footpath,{2B804117-CDB1-4F35-B2EA-3C3760C707C8}
30408,SHE/276,Footpath,{2CC26F47-880F-4187-BE38-369DDA1CE57B}
30409,SHE/277,Footpath,{F78A1899-81B0-48F9-97C1-CA9B6EEBD886}
30410,SHE/278,Footpath,{CF483D3C-1DB0-402D-AE81-8066319B81C4}
30411,SHE/279,Footpath,{AC2A9196-9FCE-4222-BD66-3EEEEDA2AFEE}
30412,SHE/28,Bridleway,{B9317C32-C315-4ECA-AE0B-849436C9D6D0}
30413,SHE/280,Footpath,{889AFA4D-4147-440C-9F35-2D4043246955}
30414,SHE/281,Footpath,{1C282A9E-CCAA-4731-9BDF-3473B8A75AB0}
30415,SHE/282,Footpath,{592067F1-4313-4A18-A4B0-0D39CB3832F1}
30416,SHE/283,Footpath,{7C1054A2-2053-4E9B-9C18-6AFA4D8B54BC}
30417,SHE/285,Footpath,{979D2D2F-6F70-4614-A185-95A7A3597409}
30418,SHE/286,Footpath,{470A3654-C534-45DF-B55F-B2B4BE8F5F14}
30419,SHE/287,Footpath,{12243D6B-0A0C-4B57-8CB8-89DB6C9987EC}
30420,SHE/288,Bridleway,{2FC2680F-0C4B-459D-BEE9-BDAEC7F9F646}
30421,SHE/289,Footpath,{A11DD12E-3436-4029-9B83-7D518BADAD6E}
30422,SHE/29,Bridleway,{DE86AB1D-CD70-4BFA-8550-18FF802578A1}
30423,SHE/290,Footpath,{756FEB40-B1BC-49E5-914F-122F6AC7CD1C}
30424,SHE/291,Footpath,{70A4BC67-5420-4A51-A4D8-8A610A563B91}
30425,SHE/292,Footpath,{5C3729FA-85D5-4961-B565-2316319477F3}
30426,SHE/294,Footpath,{3590CA85-54A9-4669-BE9F-B254F71320B3}
30427,SHE/295,Footpath,{A67F6F45-F3A7-4613-B7BB-6DC28105ABE9}
30428,SHE/296,Footpath,{505CF7C8-8C31-4BAE-AC33-5557F9732EFE}
30429,SHE/297,Footpath,{1489EAC7-59E9-4378-8574-21F9A844E3D5}
30430,SHE/298,Footpath,{90EA77B6-7A0C-46E8-9813-DCB53FDFAE8B}
30431,SHE/299,Footpath,{491CE5CB-611B-4C41-8D85-F74FD26AEB40}
30432,SHE/30,Bridleway,{2779B96E-B4F7-46F6-BF97-935C14DA588A}
30433,SHE/300,Footpath,{5458EF4D-1DD6-45B5-A0FE-3032BA6CEF8D}
30434,SHE/301,Footpath,{9CE6318A-57A4-4A07-ABC8-14474330EDC9}
30435,SHE/303,Footpath,{C49EDAC2-71BD-44E5-978A-0CD959BA5E14}
30436,SHE/304,Footpath,{9F4A2CE5-1C21-42D0-8A95-65FEB02EF36A}
30437,SHE/305,Footpath,{C3F5120D-6A79-4312-9786-377009280581}
30438,SHE/306,Footpath,{1A5543DD-7D99-4256-84FB-5AA4AE4CE230}
30439,SHE/307,Footpath,{C57DC01E-DD5A-4FD6-BE4F-AF22B077F735}
30440,SHE/308,Footpath,{0FF3D97D-89ED-419B-B291-940F97CD59ED}
30441,SHE/309,Footpath,{456B50CF-FC0F-419E-8D32-966C6534B9ED}
30442,SHE/31,Bridleway,{D3C33A20-C0AA-47E6-8401-CD7D1AE3E19F}
30443,SHE/311,Footpath,{0110BA6E-32EE-4BCB-AF89-7E4B0B342E5C}
30444,SHE/312,Footpath,{02C8BDFC-9ECC-4F02-96E2-CB52CBBBAC98}
30445,SHE/313,Footpath,{5B63336C-E665-4B2B-B77D-AEAF7261CD19}
30446,SHE/314,Footpath,{CCF2942A-39EB-44F7-B288-876D7414DB58}
30447,SHE/315,Footpath,{309BA0CF-A1F2-4D25-8BF4-D5C7712E9B78}
30448,SHE/317,Footpath,{0EE5988F-7D35-42D7-BF31-148296BFCC82}
30449,SHE/319,Footpath,{C94D70C8-0545-402D-AD28-B39E7E4C6BBF}
30450,SHE/32,Footpath,{B28FB94A-8BC0-4FF4-9B1E-AF19B5A9EC72}
30451,SHE/320,Footpath,{57963C01-22EA-40F4-8C63-3D81411BDB3E}
30452,SHE/321,Footpath,{E40681FD-ADC5-432B-A21A-8F85D7CC88F6}
30453,SHE/322,Footpath,{75CAC818-B61E-48E1-AA6A-AFC2A44BA7C1}
30454,SHE/323,Footpath,{8F2B299D-6D1A-49A2-A7E6-DF86C6A62CA3}
30455,SHE/324,Footpath,{4435D2CD-B92E-4C41-B60C-1744E642ABF3}
30456,ECC/2094,Footpath,{A49CBE1D-439E-4898-930E-76E78EA30452}
30457,ECC/2095,Footpath,{85543464-CFF4-47BB-9D5E-D35624AA3E11}
30458,ECC/2096,Footpath,{B970EE9B-68F0-4D9F-B4A5-BCB8B304BD37}
30459,ECC/2097,Footpath,{4F2FE2AC-18F6-4A8E-B71C-8669DECD4683}
30460,ECC/2098,Footpath,{692ED17C-4103-4DE9-BF71-4E98ACB7731F}
30461,ECC/2099,Footpath,{C4233C4B-D28C-4902-B1B6-010C051894E0}
30462,ECC/2100,Footpath,{07A15AED-E304-4412-B1F8-CD8915B91B4E}
30463,ECC/2101,Footpath,{5EC82CA2-6DAE-40A2-9685-9DC0F06108C5}
30464,ECC/2102,Footpath,{1DE6D162-402B-43E2-A9FC-69E01F56FD77}
30465,ECC/2103,Footpath,{4358A5FF-61D5-49BA-91AA-941CED60F414}
30466,ECC/2104,Footpath,{3A4BEB7E-63D1-4DA2-B0DA-9CC0BFFFAA60}
30467,ECC/2105,Footpath,{251CF164-7A78-418B-9812-C6BCADEA4C12}
30468,SHE/326,Footpath,{8972F5F3-546B-4C5C-A15B-9FA21D06F89E}
30469,SHE/327,Footpath,{37685192-F199-45CD-BA28-738C465B12E9}
30470,SHE/328,Footpath,{B8428CCC-13D7-43B0-8A62-1075B1D588F6}
30471,SHE/33,Footpath,{A59E79BB-EAFB-4CE7-ADB0-72D929BB8C0B}
30472,SHE/330,Footpath,{AA1974AD-318A-479C-B810-4ACCB42C4EE2}
30473,SHE/331,Footpath,{20BC5E6C-C864-4870-BA45-54BB9225C3EC}
30474,SHE/332,Footpath,{79D3FE7E-890E-45CA-AEC3-029F3CC399AC}
30475,SHE/333,Footpath,{F2EBD423-E777-406B-9A08-014BFCD7BDAE}
30476,SHE/334,Footpath,{40118A11-905F-4FE5-8590-7F1999F52FB9}
30477,SHE/335,Footpath,{26A38E17-2AB4-4FC6-84ED-4A2C0F8F0521}
30478,SHE/336,Byways open to all traffic,{37479130-CAA0-4C62-838F-22F977DED76A}
30479,SHE/337,Footpath,{31CCE0B1-EB06-40A2-9E44-ECE4838DF2A4}
30480,SHE/338,Footpath,{9B1CD59D-D5AA-4556-93A6-8D0930730421}
30481,SHE/339,Footpath,{B873EA3B-CE67-46CB-AED3-918C91DA3874}
30482,SHE/341,Byways open to all traffic,{E08E178B-93EE-46C3-BA32-0E18E710E5E7}
30483,SHE/342,Bridleway,{D6808835-DD2D-4FFF-9E2C-3843534739C9}
30484,SHE/343,Footpath,{B45DE7FA-F43A-4CF5-A214-B418DB069A3A}
30485,SHE/344,Footpath,{75F5A3E4-9B5F-4675-85A1-9C02A3A2A068}
30486,SHE/345,Footpath,{4B421296-D8C7-4B4B-ACB7-A8BF7397D768}
30487,SHE/346,Footpath,{30424D95-5FAD-471B-8D6A-1538FEA3BB02}
30488,SHE/347,Footpath,{79701572-953B-4912-9A6F-263F8CFB9528}
30489,SHE/348,Footpath,{470D3704-967A-4421-906A-5BB5DD192405}
30490,SHE/349,Footpath,{21D93047-90E3-40DA-B2C9-BB8887CE49B8}
30491,SHE/35,Footpath,{1E16027C-6487-4E3B-9824-D37410C41D43}
30492,SHE/350,Bridleway,{5FC48C99-7CE0-40D1-8943-3AA88B7C1B32}
30493,SHE/351,Footpath,{C49CD330-1AB3-4431-9856-C69C8B784B03}
30494,SHE/352,Footpath,{1623F554-B2A1-4894-BDED-D1AF8B2FA76E}
30495,SHE/353A,Footpath,{15CCD532-0D4F-4C1C-8AC3-0D7146E61BE6}
30496,SHE/353B,Footpath,{3436A84E-2A38-470D-9A73-EFAB89A5C41B}
30497,SHE/354,Footpath,{D4B6F7AB-4C96-43F9-B999-B17E80B47F3F}
30498,SHE/355,Footpath,{57F9B84A-8506-41CA-B00B-4B358D93C564}
30499,SHE/356,Footpath,{664F93C0-B2B3-46F2-BC0E-0C9D14376935}
30500,SHE/357,Footpath,{31DE84DF-C748-415F-8FD5-A509E8F1CEC5}
30501,SHE/35A,Footpath,{8EFC5AA2-D2E8-4CE5-A09C-CB483C768A61}
30502,SHE/36,Footpath,{3E41CBD9-1DF2-4F3A-B923-C2372AC2A47B}
30503,SHE/361,Footpath,{B9242557-434B-45B6-B870-7BC15CE2D735}
30504,SHE/362A,Footpath,{4A37CB84-466E-4183-BA1B-166251DE8712}
30505,SHE/362B,Footpath,{5B4C0CAE-C897-41DA-A074-F38D434756D1}
30506,SHE/364,Footpath,{3E1CF96D-20A6-4B7F-AD59-A28CC22B8B97}
30507,SHE/368,Footpath,{D03A5AEC-D6A2-4AA7-A78F-4EB26D6FAAB9}
30508,SHE/369,Footpath,{BE6AD00F-C5F9-45E6-B5E8-91F675D1FDF5}
30509,SHE/37,Footpath,{56A6D79C-F4E1-42E1-B18B-BE59BF0CEBE4}
30510,SHE/370,Footpath,{176232F8-D178-4BCD-9D2E-FF99E0EC4EDD}
30511,SHE/371,Footpath,{88EEE421-7E88-4710-B71B-EE33424D3DB2}
30512,SHE/372,Footpath,{EEEFDEDB-3C08-4D7F-A03B-7B9C2436F2E3}
30513,SHE/373,Footpath,{EF58E969-3CC5-410B-8197-44355AB5AF46}
30514,SHE/375,Footpath,{4B608010-54D3-46E2-AF03-B971EC1DE132}
30515,SHE/376,Footpath,{1C57A25F-6196-4851-85D9-A624FBABE0B6}
30516,ECC/2106,Footpath,{6660CE06-59A0-40E0-9307-03F697E90363}
30517,ECC/2158,Footpath,{CD62B285-5BAE-4E97-B9C6-2C735C38E6AB}
30518,ECC/2107,Footpath,{C7C43E31-2E73-4641-80D7-D02C13482BF6}
30519,ECC/2108,Footpath,{A5C91D40-0C02-4524-89FD-4AEDA08DFBD3}
30520,ECC/2110,Footpath,{3493D5D8-AA12-4497-9D17-22F8FCDA1EEF}
30521,ECC/2111,Footpath,{EB20075A-D45E-4E5C-8632-F3BA09BA71C0}
30522,ECC/2112,Footpath,{DEE18560-0DDE-40A2-AF4C-048377390E0A}
30523,ECC/2113,Footpath,{DAA3502E-09A5-4322-B8B1-2728191F689F}
30524,ECC/2114,Footpath,{76F29F82-038C-46B9-BA30-D39846EF2E19}
30525,ECC/2115,Footpath,{FD35860B-301A-4B69-A58B-7FCF3D12CB56}
30526,ECC/2116,Footpath,{7221E4F3-D129-4AAF-84DE-ABA89EF8BA04}
30527,ECC/2117,Footpath,{1654A844-B54D-4D8E-BBEA-2C866D471581}
30528,ECC/2118,Footpath,{31169C05-1F03-41C0-916E-93CC38290FDF}
30529,ECC/2119,Footpath,{12AC3E73-6619-47F1-AD0F-E49F4B6D4DCF}
30530,ECC/2120,Footpath,{68BE52A7-CEE8-46F6-8071-D5651C1A3EB4}
30531,ECC/2121,Footpath,{8FA14970-5644-4B54-8478-5301427EE044}
30532,ECC/2122,Footpath,{5A99956B-8840-459C-A3E3-17C4B108B356}
30533,ECC/2123,Footpath,{6E6A8870-9B2E-4970-92B3-70881A51A7D2}
30534,SHE/175,Footpath,{5DBC60EE-5075-4622-B802-9D6F823452E5}
30535,SHE/377,Footpath,{E63490DB-6B20-4D56-8E54-524095E0BFE1}
30536,SHE/38,Footpath,{2D368138-C047-4F0F-937F-496540319F78}
30537,SHE/380,Footpath,{B8CD375B-13B3-480C-B399-F7E67FC8A631}
30538,SHE/381,Footpath,{9021AC89-6165-426D-B5B2-CA068AB16C53}
30539,SHE/384,Footpath,{DC5CD885-49CD-49EC-B234-8146BE831694}
30540,SHE/385,Footpath,{BC1A941B-9DEF-4F3B-9124-86FFE84F8D52}
30541,SHE/386,Footpath,{4F9BEED1-65BB-4543-A5BD-63DCDFD72D1F}
30542,SHE/387,Footpath,{1A699A52-D049-435A-8106-ADCE87CA0DEB}
30543,SHE/389,Footpath,{581F7D28-E8DC-4CB1-A056-0959A5095722}
30544,SHE/39,Footpath,{C38199DF-F6C3-4081-9E13-1550343D6658}
30545,SHE/390A,Footpath,{F026D1B5-F276-4FCC-B9E7-735F0B357998}
30546,SHE/390B,Footpath,{5C443F54-77A7-49AC-8D5E-34E90FCF4C52}
30547,SHE/390C,Footpath,{A7761C5D-020D-4D83-BB97-492D4876E76A}
30548,SHE/391,Footpath,{B48E7EA3-8815-4192-BD82-E4B581626908}
30549,SHE/392A,Footpath,{9CB75B6E-9EE4-4AC0-85DA-D67D58379D16}
30550,SHE/392B,Bridleway,{B18D971B-BB39-4099-82BF-4C50E8ACAD98}
30551,SHE/393,Footpath,{01E21BFB-5D17-45CE-90BC-8B4E70443B39}
30552,SHE/395,Byways open to all traffic,{0E602D46-1661-45C8-B283-86A98C5C9FC5}
30553,SHE/396,Footpath,{AF358A6D-BDBE-47FF-AFC4-69EB040F4578}
30554,SHE/397A,Footpath,{5E7FFB46-5765-4A41-9CD2-796E3CA92E3C}
30555,SHE/397B,Bridleway,{442C68BE-69BE-4211-B109-E6CDB5B5314F}
30556,SHE/398,Footpath,{E76D9A1B-D0EA-46B8-BA23-697F41E28BFB}
30557,SHE/399,Footpath,{4C0C40EF-4EA3-4DD5-B6EE-C9CECF39AF37}
30558,SHE/4,Footpath,{C331D45A-5E01-4767-851D-B5FAFB748E69}
30559,SHE/400,Footpath,{FA6D8026-131B-499F-AB0B-7228B76EBAB6}
30560,SHE/400A,Footpath,{CA1A1DDB-FE95-410E-82C5-555AC5E81477}
30561,SHE/401,Byways open to all traffic,{F357E4FD-6F85-4DE4-B9B1-1FC7DA31F1CD}
30562,SHE/402,Byways open to all traffic,{D24B8BD3-8245-4764-AD8B-85179261E976}
30563,SHE/403,Footpath,{9A5DB194-D722-4EAF-A4AC-A7719D41B148}
30564,SHE/404,Bridleway,{B992FCDD-DE01-469D-A1CA-286CC705B906}
30565,SHE/405,Footpath,{704B4AB2-1253-4B47-869E-2538C268766B}
30566,SHE/406,Footpath,{B803BC7A-980F-465E-A22A-5BA0D4EF80A2}
30568,SHE/408,Footpath,{06D49AB9-1B78-4C9B-8E85-17BED24AFE84}
30569,SHE/41,Footpath,{89E04A7E-CDE6-4ABD-966C-CA6909120157}
30570,SHE/410,Footpath,{EFD7D1B7-F2E7-47F6-9BF4-77D2FE78B9E0}
30571,SHE/411A,Footpath,{D34EAEF0-5E5E-46C0-AE28-2CD3288FC712}
30572,SHE/411B,Bridleway,{4F98F42F-BD7A-4D68-8B69-4CD1023DF499}
30573,SHE/412,Footpath,{6D46EDDB-ABB8-4FDA-B9E0-764931142417}
30575,SHE/415,Footpath,{6696C90D-CB35-4276-B552-20637F984DCE}
30576,SHE/416,Footpath,{E260048A-7F0B-4BEE-A918-4D21F3A4B812}
30577,SHE/418,Footpath,{B65E9059-F189-4C8C-9539-FD0358FFEFB5}
30578,SHE/419,Footpath,{CCD5FFC1-8178-4B4E-BBB8-253ED360014F}
30579,SHE/420,Footpath,{30EE1809-C9AF-44B2-9B9F-5BD888501214}
30580,SHE/421,Footpath,{765EAC5A-D9C7-403D-9871-92474FC9638F}
30581,SHE/422,Footpath,{EC1C9E8F-4D99-45F7-AEF3-7668F97B3892}
30582,ECC/2124,Footpath,{504755DD-64D5-4375-9C7D-56EBC3FA4902}
30583,ECC/2125,Footpath,{F5831798-46FC-462D-9E43-AB8DD16DBB79}
30584,ECC/2126,Footpath,{A65C1A86-065B-4528-874C-A1B2EB59B8DB}
30585,ECC/2127,Footpath,{96872F78-26FA-4755-BE04-3F46C6AE1D46}
30586,ECC/2128,Footpath,{35155934-9E8E-4D07-A497-04E89C42F20E}
30587,ECC/2129,Footpath,{C5D3BCC6-B4DB-485F-AD92-1ED5E1388FA6}
30588,ECC/2130,Footpath,{FB8FB3D9-181E-47C6-9A65-9611432C9BA6}
30589,ECC/2131,Footpath,{0BE5F5B0-1F67-4897-8AD3-0EB253075751}
30590,ECC/2132,Footpath,{E0CE1DCE-1204-4AA8-A06A-DE7393CBE246}
30591,ECC/2133,Footpath,{7F28FD79-DE54-4A63-997F-D8C7ACE46047}
30592,ECC/2134,Footpath,{A7CA8A9A-A8B3-4E82-AE5E-D93006A1323F}
30593,ECC/2135,Footpath,{540E4EA9-0450-45B8-9399-EB8529EEA5EA}
30594,ECC/2136,Footpath,{ACB8ACAE-DD1C-4EC7-95B4-CB6D808FE1D3}
30595,ECC/2137,Footpath,{6BBA6C76-5724-40D7-9E8B-E7446D4CD281}
30596,ECC/2138,Footpath,{F1354893-180A-4B12-B53C-3B14C9DF7111}
30597,ECC/2139,Footpath,{74B47DCE-DC69-40C5-816D-A77C41A6B090}
30598,ECC/2140,Footpath,{F99D9E02-455B-46AD-BF31-9F982F47C7D2}
30599,ECC/2141,Footpath,{231E23A4-2E67-4A09-ADF4-4244CADAD69E}
30600,ECC/2142,Footpath,{EB446970-1494-47A6-8329-4E58F05EF261}
30601,SHE/668,Footpath,{E3F539E2-3E74-4F23-8F91-79ABC35922D3}
30602,SHE/587,Footpath,{85E7EE93-D043-4DD5-8878-150BE615EE33}
30603,SHE/424,Bridleway,{ADE5DF91-E687-4152-B52A-1E602DCB6DFB}
30604,SHE/425,Footpath,{60F0A949-5BC8-456B-B573-09BFDFA3F94F}
30605,SHE/426,Footpath,{531664AA-E64D-4E0F-B40B-F124026C0E69}
30606,SHE/427,Footpath,{F6FD087D-B8EC-4983-8120-0EEF4068DCD2}
30607,SHE/428,Footpath,{E68D6E2C-AE67-42C9-AE77-739A6096A038}
30608,SHE/429,Footpath,{0532BA77-C7D9-4E34-BECD-961B624DCB11}
30609,SHE/43,Footpath,{AC9418C6-8F38-476F-8B6A-25DEB7168976}
30610,SHE/430,Footpath,{ADD51F1C-88E4-4D9B-9B19-0C7E2B1D38DE}
30611,SHE/431,Footpath,{18A547D0-CDCF-4325-A0F7-CB6E6DA6C9A3}
30612,SHE/432,Footpath,{EDB538A5-8DB5-4178-8BD1-7B5760533B72}
30613,SHE/435,Footpath,{546AE5DA-016C-4ED1-BCE1-17E784338E1F}
30614,SHE/436B,Footpath,{DBD1C140-FF48-42B6-A152-EA353DE6F371}
30615,SHE/437,Footpath,{DF367282-6219-41DC-ABC7-4D13BB4E0CE9}
30616,SHE/439,Footpath,{3AD4D726-C541-4388-95BB-EBE1C38C7893}
30617,SHE/44,Footpath,{AC9759EC-6ADF-42B4-A491-62C5AC5B1A55}
30618,SHE/440,Footpath,{CDD2AD9F-4021-4179-B399-DD5343F0C06F}
30619,SHE/441,Footpath,{5468AE74-531B-4B94-9871-060B6AFB1706}
30620,SHE/442,Footpath,{0AD1E080-2FD1-4F04-BD71-683AAA711FE4}
30621,SHE/443,Footpath,{D3EBB90A-F456-460C-831B-282814318BE6}
30622,SHE/444,Footpath,{8197DD8A-2904-432A-BAB9-A9920AC4B8A6}
30623,SHE/445,Footpath,{5C72D1C5-8256-48C2-979F-74EAEFB0206C}
30624,SHE/446,Footpath,{AC4ADA49-37EE-438D-A7BA-99D3D5238669}
30625,SHE/447A,Footpath,{A50C1327-9BAA-4B08-A06F-3BCE7BFB44C9}
30626,SHE/447B,Footpath,{744EE3DA-05E7-4186-A5DA-20246B6A552D}
30627,SHE/447C,Footpath,{59BB6B89-4663-4195-8F0C-5868F7AC2A79}
30628,SHE/45,Footpath,{13F4832D-3B4A-43C3-8CC9-672B4EAE5330}
